id,code,title,media,answer,firstWrong,secondWrong
4553,11080029,Na výzvu policisty je řidič povinen podrobit vozidlo kontrole technického stavu vozidla. Zjistí-li se při této kontrole vážná nebo nebezpečná závada,,A: náklady na provedení kontroly je povinen uhradit policii řidič vozidla.,"B: náklady na provedení kontroly hradí pojišťovna, u které je vozidlo pojištěno.",C: náklady na provedení kontroly hradí provozovatel vozidla.
4554,11080030,"Řidič, který dosáhl 12 bodů a pozbyl řidičské oprávnění, musí při podání žádosti o vrácení řidičského oprávnění:",,"C: prokázat, že se podrobil přezkoušení z odborné způsobilosti a předložit posudek o zdravotní způsobilosti včetně dopravně psychologického vyšetření.","A: prokázat, že se podrobil přezkoušení z odborné způsobilosti a předložit výpis z evidenční karty řidiče.","B: prokázat, že je zdravotně způsobilý a předložit potvrzení o absolvování výuky a výcviku v autoškole."
4556,11080032,"Zákaz účasti na sportovních a podobných akcích, jestliže by jimi mohla být ohrožena bezpečnost silničního provozu, nejde-li o akce pořádané v souladu s rozhodnutím příslušného správního úřadu o zvláštním užívání pozemní komunikace:",,"C: platí na dálnici, silnici a místní komunikaci.",A: platí na všech pozemních komunikacích s výjimkou dálnic.,"B: platí na dálnici, silnici a místní komunikaci v období od 1.6. do 30.9."
4557,11080033,"Je-li důvodné podezření, že motorové vozidlo bylo užito při nepovolené sportovní akci na pozemní komunikaci:",,B: policista může zabránit v jízdě motorovému vozidlu použitím technického prostředku nebo odtažením vozidla.,A: policista může zabránit v jízdě motorovému vozidlu odejmutím registračních značek.,C: policista může zabránit v jízdě motorovému vozidlu použitím zastavovacího pásu.
4559,11080001,"Policista může zabránit v jízdě motorovému vozidlu použitím technického prostředku (tzv. botičky) nebo odtažením vozidla, jestliže:",,"A: vozidlo je technicky nezpůsobilé k provozu tak závažným způsobem, že bezprostředně ohrožuje ostatní účastníky provozu.",B: vozidlo je z jakéhokoliv důvodu technicky nezpůsobilé k provozu.,C: k vozidlu není uzavřeno pojištění odpovědnosti z provozu vozidla.
5288,15120001,"Dálnice, silnice a místní komunikace jsou sjízdné, jestliže umožňují bezpečný pohyb silničních a jiných vozidel přizpůsobený:",,A: Stavebnímu stavu a dopravně technickému stavu těchto pozemních komunikací a povětrnostním situacím a jejich důsledkům.,B: Stavebnímu stavu a dopravně technickému stavu těchto pozemních komunikací. Na  povětrnostní situaci a její důsledky nemusí brát zřetel.,C: Vlastnostem vozidla a nákladu bez ohledu na dopravně technický stav těchto pozemních komunikací a povětrnostní situaci a její důsledky.
5512,22100031,V případě porušení povinnosti uzavřít pojištění odpovědnosti za újmu způsobenou provozem vozidla (tzv. povinné ručení):,./assets/3625.png,A: musí vlastník nebo provozovatel vozidla uhradit České kanceláři pojistitelů příspěvek do garančního fondu za každý den porušení této povinnosti.,"B: nehrozí vlastníkovi a provozovateli vozidla žádný postih, pokud není provozem vozidla v daném období způsobena žádná újma.",C: musí vlastník nebo provozovatel vozidla uzavřít pojištění zpětně.
5513,22100032,V případě vzniku újmy způsobené provozem vozidla bez platného pojištění odpovědnosti za újmu způsobenou provozem vozidla (tzn. vozidlem bez tzv. povinného ručení) poškozený:,./assets/3627.png,A: uplatní svůj nárok na plnění za způsobenou újmu u České kanceláře pojistitelů.,B: uplatní svůj nárok na plnění za způsobenou újmu u obecního úřadu obce s rozšířenou působností příslušného podle místa vzniku škodné události.,C: nemá právo uplatnit nárok na plnění za způsobenou újmu.
5582,23060020,Držitel řidičského oprávnění skupiny A1 smí řídit také:,./assets/3745.png,A: vozidla zařazená do skupiny AM.,B: vozidla zařazená do skupiny A2.,C: vozidla zařazená do skupiny A.
5625,24030015,Řidič vozidla vybaveného zvláštním výstražným světlem oranžové barvy smí tohoto světla užívat:,./assets/3797.png,"B: Jen tehdy, mohla-li by být jeho jízdou nebo pracovní činností ohrožena bezpečnost provozu na pozemních komunikacích.",A: Jen mimo veřejné komunikace.,"C: Jen za jízdy, pokud by jízdou omezoval ostatní účastníky silničního provozu."
