id,code,title,media,answer,firstWrong,secondWrong
2813,06060109,Vjíždět na dálnici a vyjíždět z dálnice smí řidič:,,C: Jen na místech k tomu určených.,A: Potahového vozidla nebo nemotorového vozidla pouze u parkoviště.,B: Rychlostí vozidla nepřesahující 50 km.h-1.
2815,06060111,"Na křižovatce, kde není dopravními značkami rozlišena přednost v jízdě, řidič musí dát přednost v jízdě:",,C: Vozidlům nebo jezdcům na zvířatech přijíždějícím zprava nebo organizované skupině chodců nebo průvodcům hnaných zvířat se zvířaty přicházejícím zprava.,"A: Motorovým vozidlům nebo jezdcům na zvířatech přijíždějícím zprava, tramvajím v obou směrech a chodcům přicházejícím zprava.",B: Vozidlům nebo jezdcům na zvířatech přijíždějícím zleva nebo organizované skupině chodců nebo průvodcům hnaných zvířat se zvířaty přicházejícím zleva.
2817,06060113,"Řidič nesmí vjet do křižovatky, nedovoluje-li mu situace pokračovat v jízdě v křižovatce a za křižovatkou, takže by byl nucen zastavit vozidlo v křižovatce. To neplatí:",,B: Pokud důvodem zastavení vozidla je plnění povinnosti umožnit chodci nerušené a bezpečné přejití vozovky na přechodu pro chodce nebo povinnost dát přednost v jízdě při odbočování vlevo.,"A: Pokud důvodem zastavení vozidla je, že řidič hodlá v této křižovatce couvat.","C: Pokud řidič musel zastavit vozidlo v křižovatce vzhledem k dopravní situaci, zejména kvůli hustému provozu."
2818,06060114,"Řidič nesmí vjet do křižovatky, nedovoluje-li mu situace pokračovat v jízdě v křižovatce a za křižovatkou, takže by byl nucen zastavit vozidlo v křižovatce. To neplatí:",,B: Pokud důvodem zastavení vozidla je plnění povinnosti umožnit chodci nerušené a bezpečné přejití vozovky na přechodu pro chodce nebo povinnost dát přednost v jízdě při odbočování vlevo.,"A: Pokud důvodem zastavení vozidla je, že řidič hodlá v této křižovatce nebo v její bezprostřední blízkosti couvat.","C: Pokud řidič musel zastavit vozidlo proto, že kvůli hustému provozu zastavila i vozidla jedoucí před ním."
2825,06060226,Na pozemní komunikaci se jezdí:,,"B: Vpravo, a pokud tomu nebrání zvláštní okolnosti, při pravém okraji vozovky, pokud není stanoveno jinak.",A: Vpravo ve vzdálenosti nejméně 1 m od okraje vozovky.,"C: Výlučně při pravém okraji vozovky, a to za všech okolností."
2827,06060227,Na krajnici smí řidič motorového vozidla vjet:,,"C: Jen při zastavení a stání nebo jestliže je to nutné při objíždění, vyhýbání, odbočování nebo otáčení, přitom musí dbát zvýšené opatrnosti.",A: Jen pro účely stání.,"B: Kdykoliv to uzná za vhodné, s výjimkou míst označených výstražnou dopravní značkou ""Nebezpečná krajnice""."
2828,06060219,Mimo obec se na pozemní komunikaci o dvou nebo více jízdních pruzích vyznačených na vozovce v jednom směru jízdy jezdí:,,"A: V pravém jízdním pruhu. V ostatních jízdních pruzích se smí jet, jestliže je to nutné k objíždění, předjíždění, otáčení nebo odbočování.",B: V kterémkoliv jízdním pruhu bez ohledu na jízdní úkon.,C: Zpravidla v levém jízdním pruhu.
2829,06060116,Zajíždí-li řidič za účelem zastavení nebo stání k okraji pozemní komunikace nebo k chodníku:,,C: Musí dávat znamení o změně směru jízdy.,A: Nemusí dávat znamení o změně směru jízdy.,"B: Nemusí dávat znamení o změně směru jízdy, pokud neohrozí nebo neomezí vozidla jedoucí za ním."
2830,06060214,V  obci  na pozemní  komunikaci  o  dvou  nebo více jízdních pruzích vyznačených    na vozovce v jednom směru jízdy smí řidič motorového vozidla užívat k jízdě:,,"B: Kteréhokoliv jízdního pruhu; přitom se nepovažuje za předjíždění, jedou-li vozidla v jednom z jízdních pruhů rychleji než vozidla v jiném jízdním pruhu.",A: Jen pravého a středního jízdního pruhu; nejkrajnější levý jízdní pruh se užívá pouze pro odbočování.,C: Jen pravého jízdního pruhu.
2831,06060117,Nastupovat do vozidla nebo vystupovat z něj se smí jen tehdy:,,C: Není-li tím ohrožena bezpečnost nastupujících nebo vystupujících osob ani jiných účastníků provozu na pozemních komunikacích.,"A: Zastaví-li vozidlo v obci na místě k tomu určeném, například na parkovišti.",B: Není-li tím ohrožena bezpečnost nastupujících nebo vystupujících osob bez ohledu na ostatní účastníky provozu na pozemních komunikacích.
2832,06060118,"Je-li dávána výstraha přerušovaným zvukem houkačky nebo zvonku přejezdového zabezpečovacího zařízení, znamená to, že řidič:",,C: Nesmí vjíždět na železniční přejezd.,A: Může přejezd bezpečně přejet.,B: Musí při přejíždění přejezdu dbát zvýšené opatrnosti.
2834,06060119,Vozidla se před železničním přejezdem řadí:,,"B: Za sebou v pořadí, ve kterém přijela.",A: Náhodně.,"C: Tak, aby všichni řidiči měli náležitý výhled na železniční přejezd."
2835,06060120,Při přejíždění železničního přejezdu nesmí řidič:,,B: Zbytečně prodlužovat dobu jeho přejíždění.,A: Náhle snížit rychlost jízdy.,C: Dávat zvuková výstražná znamení.
2836,06060121,"Je-li dávána výstraha dvěma červenými střídavě přerušovanými světly signálu přejezdového zabezpečovacího zařízení, znamená to, že řidič:",,A: Nesmí vjíždět na železniční přejezd.,B: Smí vjíždět na železniční přejezd.,C: Musí zapnout výstražné světelné zařízení.
2838,06060122,"Svítí-li přerušované bílé světlo signálu přejezdového zabezpečovacího zařízení, smí 50 m před železničním přejezdem a při jeho přejíždění jet řidič rychlostí:",,C: Nejvýše 50 km.h-1.,A: Nejvýše 30 km.h-1.,B: Nejvýše 40 km.h-1.
2839,06060221,Přejíždět z jednoho jízdního pruhu do druhého smí řidič jen tehdy:,,"C: Neohrozí-li a neomezí-li řidiče jedoucího v jízdním pruhu, do kterého přejíždí; přitom musí dávat znamení o změně směru jízdy.",A: Má-li řádně očištěná zpětná zrcátka.,"B: Když v jízdním pruhu, do kterého přejíždí, nejede žádné motorové vozidlo."
2840,06060222,Podél nástupního nebo ochranného ostrůvku se jezdí:,,"A: Vpravo; vlevo se smí jet tehdy, brání-li jízdě vpravo překážka nebo jestliže je to bezpečnější s ohledem na rozměry vozidla nebo nákladu.",B: Výlučně vpravo; vlevo za žádných okolností.,C: Zásadně vlevo.
2843,06060229,Na tramvajový pás v úrovni vozovky se smí v podélném směru vjet:,,"A: Jen při objíždění, předjíždění, odbočování, otáčení, vjíždění na pozemní komunikaci nebo vyžadují-li to zvláštní okolnosti.",B: Jen je-li to nutné při couvání.,C: Jen při odbočování na místo ležící mimo silnici.
2844,06060230,"Řidič, který při objíždění vozidla, jež zastavilo nebo stojí, nebo při objíždění překážky provozu na pozemních komunikacích anebo chodce, vybočuje ze směru své jízdy:",,C: Nesmí ohrozit ani omezit protijedoucí řidiče a ohrozit ostatní účastníky provozu na pozemních komunikacích.,A: Nemusí dávat znamení o změně směru jízdy.,B: Nesmí ohrozit pouze řidiče jedoucí za ním.
2846,06060231,Řidič nesmí předjíždět:,,"A: Nemá-li před sebe rozhled na takovou vzdálenost, která je nutná k bezpečnému předjetí.",B: Pokud před tím nedal zvukové výstražné znamení.,C: Pokud nemá před sebe rozhled na vzdálenost 300 m.
2847,06060209,Řidič smí jet jen takovou rychlostí:,,"C: Aby byl schopen zastavit vozidlo na vzdálenost, na kterou má rozhled.","A: Aby byl schopen zastavit vozidlo, když mu nedá jiný řidič přednost v jízdě.",B: Aby byl schopen zastavit vozidlo na vzdálenost 100 m.
2848,06060184,Řidiči protijedoucích vozidel se vyhýbají:,,"A: Vpravo, včas a v dostatečné míře.",B: Zásadně vlevo.,"C: Tak, aby zachovali boční odstup alespoň 2 m."
2849,06060223,Při odbočování na křižovatce nebo na místo ležící mimo pozemní komunikaci:,,A: Musí řidič dávat znamení o změně směru jízdy.,B: Nemusí řidič dávat znamení o změně směru jízdy.,C: Dává řidič znamení o změně směru jízdy jen při odbočování vlevo.
2850,06060232,Při odbočování řidič nesmí:,,B: Ohrozit řidiče jedoucí za ním a musí dbát zvýšené opatrnosti.,A: Omezit řidiče jedoucí za ním.,C: Dávat světelná výstražná znamení.
2851,06060224,Před odbočováním vlevo se musí řidič zařadit:,,B: Co nejdále vlevo v části vozovky určené pro jeho směr jízdy s ohledem na rozměry vozidla nebo nákladu a šířku vozovky.,"A: Do levého jízdního pruhu ve vzdálenosti 500 m před místem, kde hodlá odbočovat.",C: Vždy do středu vozovky bez ohledu na protijedoucí vozidla.
2852,06060220,Řidič musí dát přednost v jízdě vozidlům jedoucím po pozemní komunikaci:,,"B: Při vjíždění z místa ležícího mimo pozemní komunikaci na pozemní komunikaci a při vjíždění z účelové pozemní komunikace, ze stezky pro cyklisty anebo z obytné nebo pěší zóny na jinou pozemní komunikaci.","A: Pouze, když vjíždí z místa ležícího mimo silnici na silnici; při vjíždění z polní nebo lesní cesty, ze stezky pro cyklisty anebo z obytné nebo pěší zóny na jinou silnici platí ustanovení o jízdě křižovatkou.","C: Při vjíždění z polní nebo lesní cesty na pozemní komunikaci, jen když vozidla jedoucí po pozemní komunikaci přijíždějí zleva."
2853,06060183,Vozidla vjíždějící na pozemní komunikaci:,,"A: Musí být předem očištěna, aby neznečišťovala pozemní komunikaci.","B: Nemusí být předem očištěna, pokud pozemní komunikaci pouze přejíždějí.",C: Musí předem dávat světelné výstražné znamení.
2857,06060185,Při couvání řidič nesmí:,,B: Ohrozit ostatní účastníky provozu na pozemní komunikaci.,A: Kouřit.,C: Omezit ostatní účastníky silničního provozu.
2859,06060125,"Řidič, který se hodlá vzdálit od vozidla tak, že nemůže v případě potřeby okamžitě zasáhnout:",,"C: Musí učinit taková opatření, aby vozidlo nemohlo ohrozit bezpečnost provozu na pozemních komunikacích a nemohla je neoprávněně užít jiná osoba.",A: Musí vypnout motor a zapalování a použít parkovací brzdu nebo zařadit rychlostní stupeň.,"B: Musí dát výstražné znamení zapnutím výstražného světelného zařízení, vypnout motor a zapalování."
